useID,ChipName,Capacity,EraseTime,PageSize,MemoryType,ChipType,ManufName,BlockSize,OTPSize,OTPAddr,NOTE,Voltage,ChipID,ChipPara,ChipPara1,Para1Note,ParaNote,Adder
482,"SST25VF064C",8388608,60000,256,"SPI FLASH","SPI FLASH","SST",4096,0,0,"8MB","3300","BF254B",0,0,,,"YaoJie"
483,"SST25VF040",524288,30000,256,"SPI FLASH","SPI FLASH","SST",4096,0,0,"512KB","3300","BF44",17,0,,,"YaoJie"
484,"SST25VF040A",524288,30000,256,"SPI FLASH","SPI FLASH","SST",4096,0,0,"512KB","3300","BF44",17,0,,,"YaoJie"
485,"SST25VF040B",524288,30000,256,"SPI FLASH","SPI FLASH","SST",4096,0,0,"512KB","3300","BF258D",18,0,,,"YaoJie"
486,"SST25VF080B",1048576,35000,256,"SPI FLASH","SPI FLASH","SST",4096,0,0,"1MB","3300","BF258E",18,0,,,"YaoJie"
487,"SST25VF512",65536,15000,256,"SPI FLASH","SPI FLASH","SST",4096,0,0,"64KB","3300","BF48",17,0,,,"YaoJie"
488,"SST25VF512A",65536,15000,256,"SPI FLASH","SPI FLASH","SST",4096,0,0,"64KB","3300","BF48",17,0,,,"YaoJie"
489,"W25Q10EW",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","1800","EF6011",0,0,,,"YaoJie"
490,"W25Q128FW",16777216,100000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"16MB","1800","EF6018",0,0,,,"YaoJie"
491,"W25Q16FW",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","1800","EF6015",0,0,,,"YaoJie"
492,"W25Q20EW",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","1800","EF6012",0,0,,,"YaoJie"
493,"W25Q32FW",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","1800","EF6016",0,0,,,"YaoJie"
494,"W25Q40EW",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","1800","EF6013",0,0,,,"YaoJie"
495,"W25Q64FW",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","1800","EF6017",0,0,,,"YaoJie"
496,"W25Q80EW",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","1800","EF6014",0,0,,,"YaoJie"
497,"W25P10",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","3300","EF1000",0,0,,,"YaoJie"
498,"W25P16",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF2015",0,0,,,"YaoJie"
499,"W25P20",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF1100",0,0,,,"YaoJie"
500,"W25P32",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF2016",0,0,,,"YaoJie"
501,"W25P40",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF1200",0,0,,,"YaoJie"
502,"W25P64",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","3300","EF2017",0,0,,,"YaoJie"
503,"W25P80",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF2014",0,0,,,"YaoJie"
504,"W25Q128BV",16777216,100000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"16MB","3300","EF4018",0,0,,,"YaoJie"
505,"W25Q128FV",16777216,100000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"16MB","3300","EF4018",0,0,,,"YaoJie"
507,"W25Q16",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF4015",0,0,,,"YaoJie"
508,"W25Q16BV",2097152,40000,128,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF4015",0,0,,,"YaoJie"
509,"W25Q16CL",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF4015",0,0,,,"YaoJie"
510,"W25Q16CV",2097152,40000,128,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF4015",0,0,,,"YaoJie"
511,"W25Q16DV",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF4015",0,0,,,"YaoJie"
512,"W25Q16V",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF4015",0,0,,,"YaoJie"
513,"W25Q20CL",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF4012",0,0,,,"YaoJie"
514,"W25Q32",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF4016",0,0,,,"YaoJie"
515,"W25Q32BV",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF4016",0,0,,,"YaoJie"
516,"W25Q32FV",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF4016",0,0,,,"YaoJie"
517,"W25Q32V",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF4016",0,0,,,"YaoJie"
518,"W25Q40BL",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF4013",0,0,,,"YaoJie"
519,"W25Q40BV",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF4013",0,0,,,"YaoJie"
520,"W25Q40CL",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF4013",0,0,,,"YaoJie"
521,"W25Q64BV",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","3300","EF4017",0,0,,,"YaoJie"
522,"W25Q64CV",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","3300","EF4017",0,0,,,"YaoJie"
523,"W25Q64FV",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","3300","EF4017",0,0,,,"YaoJie"
524,"W25Q80BL",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF4014",0,0,,,"YaoJie"
525,"W25Q80BV",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF4014",0,0,,,"YaoJie"
526,"W25Q80DV",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF4014",0,0,,,"YaoJie"
527,"W25X05",65536,15000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"64KB","3300","EF3010",0,0,,,"YaoJie"
528,"W25X05CL",65536,15000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"64KB","3300","EF3010",0,0,,,"YaoJie"
529,"W25X10AV",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","3300","EF3011",0,0,,,"YaoJie"
530,"W25X10BL",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","3300","EF3011",0,0,,,"YaoJie"
531,"W25X10BV",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","3300","EF3011",0,0,,,"YaoJie"
532,"W25X10CL",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","3300","EF3011",0,0,,,"YaoJie"
533,"W25X10L",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","3300","EF3011",0,0,,,"YaoJie"
534,"W25X10V",131072,20000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"128KB","3300","EF3011",0,0,,,"YaoJie"
535,"W25X16",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF3015",0,0,,,"YaoJie"
536,"W25X16AL",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF3015",0,0,,,"YaoJie"
537,"W25X16AV",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF3015",0,0,,,"YaoJie"
538,"W25X16BV",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF3015",0,0,,,"YaoJie"
539,"W25X16V",2097152,40000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"2MB","3300","EF3015",0,0,,,"YaoJie"
540,"W25X20AL",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF3012",0,0,,,"YaoJie"
541,"W25X20AV",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF3012",0,0,,,"YaoJie"
542,"W25X20BL",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF3012",0,0,,,"YaoJie"
543,"W25X20BV",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF3012",0,0,,,"YaoJie"
544,"W25X20CL",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF3012",0,0,,,"YaoJie"
545,"W25X20L",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF3012",0,0,,,"YaoJie"
546,"W25X20V",262144,25000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"256KB","3300","EF3012",0,0,,,"YaoJie"
547,"W25X32",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF3016",0,0,,,"YaoJie"
548,"W25X32AV",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF3016",0,0,,,"YaoJie"
549,"W25X32BV",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF3016",0,0,,,"YaoJie"
550,"W25X32V",4194304,50000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"4MB","3300","EF3016",0,0,,,"YaoJie"
551,"W25X40AL",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF3013",0,0,,,"YaoJie"
552,"W25X40AV",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF3013",0,0,,,"YaoJie"
553,"W25X40BL",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF3013",0,0,,,"YaoJie"
554,"W25X40BV",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF3013",0,0,,,"YaoJie"
555,"W25X40CL",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF3013",0,0,,,"YaoJie"
556,"W25X40L",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF3013",0,0,,,"YaoJie"
557,"W25X40V",524288,30000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"512KB","3300","EF3013",0,0,,,"YaoJie"
558,"W25X64",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","3300","EF3017",0,0,,,"YaoJie"
559,"W25X64BV",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","3300","EF3017",0,0,,,"YaoJie"
560,"W25X64V",8388608,60000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"8MB","3300","EF3017",0,0,,,"YaoJie"
561,"W25X80AL",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF3014",0,0,,,"YaoJie"
562,"W25X80AV",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF3014",0,0,,,"YaoJie"
563,"W25X80BV",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF3014",0,0,,,"YaoJie"
564,"W25X80L",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF3014",0,0,,,"YaoJie"
565,"W25X80V",1048576,35000,256,"SPI FLASH","SPI FLASH","WINBOND",4096,0,0,"1MB","3300","EF3014",0,0,,,"YaoJie"
567,"ACE25A128G",16777216,100000,256,"SPI FLASH","SPI FLASH","ACE",4096,0,0,"16MB","1800","E06018",0,0,,,"YaoJie"
568,"ATO25Q32",4194304,50000,256,"SPI FLASH","SPI FLASH","ATO",4096,0,0,"4MB","3300","9B3216",0,0,,,"YaoJie"
569,"DQ25Q64A",8388608,60000,256,"SPI FLASH","SPI FLASH","DOUQI",4096,0,0,"8MB","3300","544017",0,0,,,"YaoJie"
570,"FT25H16",2097152,40000,256,"SPI FLASH","SPI FLASH","Fremont",4096,0,0,"2MB","3300","0E4015",0,0,,,"YaoJie"
571,"FM25Q32",4194304,50000,256,"SPI FLASH","SPI FLASH","Fudan",4096,0,0,"4MB","3300","A14016",0,0,,,"YaoJie"
572,"GT25Q80A",1048576,35000,256,"SPI FLASH","SPI FLASH","Genitop",4096,0,0,"1MB","3300","E04014",0,0,,,"YaoJie"
573,"PN25F04A",524288,30000,256,"SPI FLASH","SPI FLASH","Paragon",4096,0,0,"512KB","3300","E04013",0,0,,,"YaoJie"
574,"TS25L512A",65536,15000,256,"SPI FLASH","SPI FLASH","ZEMPRO",4096,0,0,"64KB","3300","372010",0,0,,,"YaoJie"
575,"TS25L010A",131072,20000,256,"SPI FLASH","SPI FLASH","ZEMPRO",4096,0,0,"128KB","3300","373011",0,0,,,"YaoJie"
576,"TS25L020A",262144,25000,256,"SPI FLASH","SPI FLASH","ZEMPRO",4096,0,0,"256KB","3300","373012",0,0,,,"YaoJie"
577,"TS25L16AP",2097152,40000,256,"SPI FLASH","SPI FLASH","ZEMPRO",4096,0,0,"2MB","3300","202015",0,0,,,"YaoJie"
578,"TS25L16BP",2097152,40000,256,"SPI FLASH","SPI FLASH","ZEMPRO",4096,0,0,"2MB","3300","202015",0,0,,,"YaoJie"
579,"TS25L16P",2097152,40000,256,"SPI FLASH","SPI FLASH","ZEMPRO",4096,0,0,"2MB","3300","372015",0,0,,,"YaoJie"
580,"ZB25D16",2097152,40000,256,"SPI FLASH","SPI FLASH","Zbit",4096,0,0,"2MB","3300","5E4015",0,0,,,"YaoJie"
581,"BG25Q40A",524288,30000,256,"SPI FLASH","SPI FLASH","Berg_Micro",4096,0,0,"512KB","3300","E04013",0,0,,,"YaoJie"
582,"BG25Q80A",1048576,35000,256,"SPI FLASH","SPI FLASH","Berg_Micro",4096,0,0,"1MB","3300","E04014",0,0,,,"YaoJie"
583,"BG25Q16A",2097152,40000,256,"SPI FLASH","SPI FLASH","Berg_Micro",4096,0,0,"2MB","3300","E04015",0,0,,,"YaoJie"
584,"BG25Q32A",4194304,50000,256,"SPI FLASH","SPI FLASH","Berg_Micro",4096,0,0,"4MB","3300","E04016",0,0,,,"YaoJie"
585,"AT25DF021",262144,25000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"256KB","3300","1F4300",16,0,,,"YaoJie"
586,"AT25DF041",524288,30000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"512KB","3300","1F4400",16,0,,,"YaoJie"
587,"AT25DF041A",524288,30000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"512KB","3300","1F4400",16,0,,,"YaoJie"
588,"AT25SF041",524288,30000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"512KB","3300","1F8400",0,0,,,"YaoJie"
589,"AT25DF081",1048576,35000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"1MB","3300","1F4500",16,0,,,"YaoJie"
590,"AT25DF081A",1048576,35000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"1MB","3300","1F4500",16,0,,,"YaoJie"
591,"AT25DF161",2097152,40000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"2MB","3300","1F4600",16,0,,,"YaoJie"
592,"AT25DF321",4194304,50000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"4MB","3300","1F4700",16,0,,,"YaoJie"
593,"AT25DF321A",4194304,50000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"4MB","3300","1F4700",16,0,,,"YaoJie"
594,"AT25DF641",8388608,60000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"8MB","3300","1F4800",16,0,,,"YaoJie"
595,"AT25F512",65536,15000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"64KB","3300","1F65",0,0,,,"YaoJie"
596,"AT25F512A",65536,15000,128,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"64KB","3300","1F65",0,0,,,"YaoJie"
597,"AT25F512B",65536,15000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"64KB","3300","1F6500",0,0,,,"YaoJie"
598,"AT25F1024",131072,20000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"128KB","3300","1F60",0,0,,,"YaoJie"
599,"AT25F1024A",131072,20000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"128KB","3300","1F60",0,0,,,"YaoJie"
600,"AT25F2048",262144,25000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"256KB","3300","1F63",0,0,,,"YaoJie"
601,"AT25F2048A",262144,25000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"256KB","3300","1F63",0,0,,,"YaoJie"
602,"AT25F4096",524288,30000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"512KB","3300","1F64",0,0,,,"YaoJie"
603,"AT25F4096A",524288,30000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"512KB","3300","1F64",0,0,,,"YaoJie"
604,"AT26DF081",1048576,35000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"1MB","3300","1F4500",16,0,,,"YaoJie"
605,"AT26DF081A",1048576,35000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"1MB","3300","1F4500",16,0,,,"YaoJie"
606,"AT26DF161",2097152,40000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"2MB","3300","1F4600",16,0,,,"YaoJie"
607,"AT26DF161A",2097152,40000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"2MB","3300","1F4600",16,0,,,"YaoJie"
608,"AT26DF321",4194304,50000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"4MB","3300","1F4700",16,0,,,"YaoJie"
609,"AT26DF321A",4194304,50000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"4MB","3300","1F4700",16,0,,,"YaoJie"
610,"AT26F004",524288,30000,256,"SPI FLASH","SPI FLASH","ATMEL",4096,0,0,"512KB","3300","1F0400",0,0,,,"YaoJie"
615,"AT25010  ",128,100000,8,"EEPROM","25 EEPROM","ATMEL",32,0,0,"128B","5000","000000",2,0,,,"YaoJie"
616,"AT25010A ",128,100000,8,"EEPROM","25 EEPROM","ATMEL",32,0,0,"128B","3300","000000",2,0,,,"YaoJie"
617,"AT25020  ",256,100000,8,"EEPROM","25 EEPROM","ATMEL",32,0,0,"256B","5000","000000",2,0,,,"YaoJie"
618,"AT25020A ",256,100000,8,"EEPROM","25 EEPROM","ATMEL",32,0,0,"256B","3300","000000",2,0,,,"YaoJie"
619,"AT25040  ",512,100000,8,"EEPROM","25 EEPROM","ATMEL",32,0,0,"512B","5000","000000",1,0,,,"YaoJie"
620,"AT25040A ",512,100000,8,"EEPROM","25 EEPROM","ATMEL",32,0,0,"512B","3300","000000",1,0,,,"YaoJie"
621,"AT25080  ",1024,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"1KB","5000","000000",1,1,,,"YaoJie"
622,"AT25080A ",1024,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"1KB","3300","000000",1,1,,,"YaoJie"
623,"AT25080B ",1024,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"1KB","3300","000000",1,1,,,"YaoJie"
624,"AT25160  ",2048,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"2KB","5000","000000",1,1,,,"YaoJie"
625,"AT25160A ",2048,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"2KB","3300","000000",1,1,,,"YaoJie"
626,"AT25160B ",2048,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"2KB","3300","000000",1,1,,,"YaoJie"
627,"AT25320  ",4096,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"4KB","5000","000000",1,1,,,"YaoJie"
628,"AT25320A ",4096,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"4KB","3300","000000",1,1,,,"YaoJie"
629,"AT25320B ",4096,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"4KB","3300","000000",1,1,,,"YaoJie"
630,"AT25640  ",8192,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"8KB","5000","000000",2,1,,,"YaoJie"
631,"AT25640A ",8192,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"8KB","3300","000000",2,1,,,"YaoJie"
632,"AT25640B ",8192,100000,32,"EEPROM","25 EEPROM","ATMEL",32,0,0,"8KB","3300","000000",2,1,,,"YaoJie"
633,"AT25128  ",16384,100000,64,"EEPROM","25 EEPROM","ATMEL",32,0,0,"16KB","5000","000000",1,1,,,"YaoJie"
634,"AT25128A ",16384,100000,64,"EEPROM","25 EEPROM","ATMEL",32,0,0,"16KB","3300","000000",1,1,,,"YaoJie"
635,"AT25128B ",16384,100000,64,"EEPROM","25 EEPROM","ATMEL",32,0,0,"16KB","3300","000000",1,1,,,"YaoJie"
636,"AT25256  ",32768,100000,64,"EEPROM","25 EEPROM","ATMEL",32,0,0,"32KB","5000","000000",1,1,,,"YaoJie"
637,"AT25256A ",32768,100000,64,"EEPROM","25 EEPROM","ATMEL",32,0,0,"32KB","3300","000000",1,1,,,"YaoJie"
638,"AT25256B ",32768,100000,64,"EEPROM","25 EEPROM","ATMEL",32,0,0,"32KB","3300","000000",1,1,,,"YaoJie"
639,"AT25512  ",65536,100000,128,"EEPROM","25 EEPROM","ATMEL",32,0,0,"64KB","5000","000000",1,1,,,"YaoJie"
640,"AT25HP256",32768,100000,128,"EEPROM","25 EEPROM","ATMEL",32,0,0,"32KB","3300","000000",1,1,,,"YaoJie"
641,"AT25HP512",65536,100000,128,"EEPROM","25 EEPROM","ATMEL",32,0,0,"64KB","3300","000000",1,1,,,"YaoJie"
642,"IS25C01 ",128,100000,8,"EEPROM","25 EEPROM","ISSI",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
643,"IS25C02 ",256,100000,16,"EEPROM","25 EEPROM","ISSI",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
644,"IS25C04 ",512,100000,16,"EEPROM","25 EEPROM","ISSI",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
645,"IS25C08 ",1024,100000,16,"EEPROM","25 EEPROM","ISSI",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
646,"IS25C16 ",2048,100000,16,"EEPROM","25 EEPROM","ISSI",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
647,"IS25C32 ",4096,100000,32,"EEPROM","25 EEPROM","ISSI",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
648,"IS25C32A",4096,100000,32,"EEPROM","25 EEPROM","ISSI",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
649,"IS25C64 ",8192,100000,64,"EEPROM","25 EEPROM","ISSI",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
650,"IS25C128",16384,100000,64,"EEPROM","25 EEPROM","ISSI",32,0,0,"16KB","3300","000000",0,1,,,"YaoJie"
651,"IS25C256",32768,100000,64,"EEPROM","25 EEPROM","ISSI",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
652,"25AA010A",128,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
653,"25AA020A",256,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
654,"25AA040",512,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
655,"25AA040A",512,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
656,"25AA080",1024,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
657,"25AA080A",1024,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
658,"25AA080B",1024,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
659,"25AA080C",1024,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
660,"25AA080D",1024,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
661,"25AA1024",131072,100000,256,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"128KB","3300","000000",0,1,,,"YaoJie"
662,"25AA128",16384,100000,64,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"16KB","3300","000000",0,1,,,"YaoJie"
663,"25AA160",2048,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
664,"25AA160A",2048,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
665,"25AA160B",2048,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
666,"25AA256",32768,100000,64,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"32KB","3300","000000",0,1,,,"YaoJie"
667,"25AA320",4096,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
668,"25AA512",65536,100000,128,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"64KB","3300","000000",0,1,,,"YaoJie"
669,"25AA640",8192,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
670,"25C040",512,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"512B","3300","000000",0,0,,,"YaoJie"
671,"25C080",1024,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"1KB","3300","000000",0,1,,,"YaoJie"
672,"25C160",2048,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"2KB","3300","000000",0,1,,,"YaoJie"
673,"25C320",4096,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"4KB","3300","000000",0,1,,,"YaoJie"
674,"25C640",8192,100000,32,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"8KB","3300","000000",0,1,,,"YaoJie"
675,"25LC010A",128,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"128B","3300","000000",0,0,,,"YaoJie"
676,"25LC020A",256,100000,16,"EEPROM","25 EEPROM","MICROCHIP",32,0,0,"256B","3300","000000",0,0,,,"YaoJie"
